transaction_amount,transaction_hour,distance_from_home_km,distance_from_last_txn_km,ratio_to_median_purchase,repeat_retailer,used_chip,used_pin,online_order,num_transactions_today,merchant_category,fraud
108.26816913951427,19,1.1282169286457788,6.053701397063017,1.1627308655869257,0,1,0,1,5,entertainment,0
641.5141577225851,0,64.31607211349919,29.789678880380034,1.9532172844977262,0,0,0,1,4,retail,1
38.738973622793054,18,31.727923896180474,3.544806366117132,1.3686000242268137,1,0,1,0,3,retail,0
42.44794291080513,21,28.110129086985864,7.881430605745847,0.9871130335665681,1,1,0,1,4,travel,0
48.40487269849817,12,32.85271733285587,1.1402940135122228,1.185957575558293,1,0,1,0,1,grocery,0
85.64810167427203,22,0.4283184308479586,10.748973054700237,1.0848239466590957,1,1,1,1,5,entertainment,0
100.30794302214206,9,13.53956243744459,8.346877038442873,0.7309576668822888,1,0,1,1,3,grocery,0
9.458750108536908,12,7.076796302937046,3.9123329900983217,1.7568544688899128,0,1,0,0,3,grocery,0
91.79239687657855,11,15.953761058145465,7.568652206532108,1.3466116859831159,1,1,0,0,1,restaurant,0
149.1668795294638,17,22.569157931252796,6.444417132199711,1.4562459054736465,1,0,1,0,4,restaurant,0
159.74379498203766,12,9.975282737099336,1.255172788527072,0.7071630939265969,1,0,1,0,4,retail,0
113.74222420982247,17,20.20686731407066,5.6098690089935035,1.5845578127337439,0,0,0,0,4,restaurant,0
81.97382096863956,16,0.1,4.962493262255756,1.3710084549056276,0,1,0,1,2,grocery,0
38.90335456789549,6,2.1383559483309638,5.663708398316183,0.5479731103118104,1,1,1,1,5,grocery,0
98.87530208536957,13,2.3751256258973554,1.2028374221589286,0.7564065513651308,1,1,1,1,1,online,0
42.48467998589695,15,5.465998490743855,5.859870709484118,0.8669789415243534,1,1,1,0,3,restaurant,0
4.045294144956759,7,4.885420080204958,3.9072339800651967,0.9392977200890601,1,1,1,0,2,grocery,0
132.18652582503015,15,5.777631263133117,4.575330278255226,1.1238399632484168,1,1,1,0,2,retail,0
21.26282077601441,14,4.138912989886371,1.9237739244811758,1.1191016870935626,1,0,0,0,4,travel,0
1.4720675666160021,17,4.3771388103797095,4.211614428603135,0.9311070995869081,0,0,1,0,1,restaurant,0
106.03656160265157,4,200.18412134582874,18.63702049687362,3.6079857079006095,1,0,0,1,10,restaurant,1
46.40726740683186,18,22.68041383090234,2.009470419575864,1.1972031595881805,1,1,1,1,3,entertainment,0
17.773490719753447,14,0.561749680399649,11.74856031485604,1.0669402071979173,0,1,0,0,3,entertainment,0
97.70013710547909,22,20.53688714045201,1.4779670665340492,0.6768423901295124,1,1,1,0,4,entertainment,0
48.46621048695428,20,1.3052429421297775,1.6178010656088369,1.131798532646582,1,1,1,0,5,entertainment,0
214.77058748689728,17,6.241191942182725,8.972465951162715,1.02777682577828,1,1,0,0,2,travel,0
16.437363629160565,9,4.133326953990451,7.261992182252149,1.087434344824402,1,0,0,0,5,grocery,0
70.89883705981727,17,3.190531128221767,1.340769478797045,0.6939477729143824,0,1,1,0,2,grocery,0
83.63557911684606,18,22.1027509416585,2.747388794030898,1.3872015386726182,0,1,1,1,1,retail,0
216.98318745790218,22,2.4017701065187023,12.385104482918026,1.05171166768921,1,1,1,0,2,restaurant,0
111.20485104789392,16,9.40331397778822,13.389683058904138,0.6533897184422559,1,1,1,0,4,grocery,0
35.620384664680536,14,16.530328927755356,4.971100742177717,1.14032259518778,0,1,0,1,5,grocery,0
58.501325496475786,7,3.3171903201356763,2.747026907138583,0.9379896769532988,1,1,1,0,3,grocery,0
434.63222822439513,22,9.807462151607103,176.40183083365451,1.4299458325747425,1,0,0,1,11,online,1
53.49631870300978,15,6.579367251217198,0.5126888902458132,1.158017642990015,1,1,0,1,2,restaurant,0
64.3264722459922,9,20.95885030198668,5.501173846214033,0.7753211405192733,1,1,1,0,2,online,0
28.644193314259184,13,2.6982117998251476,1.008203349975593,1.1490103765603443,1,1,1,0,4,restaurant,0
25.71517718700037,8,19.343258875784606,10.498028529737693,0.5833761815769922,0,1,0,0,3,retail,0
62.840056659033976,22,0.31264512845244646,0.1,0.7493996444096647,1,0,1,0,1,grocery,0
112.69993180308667,18,1.5085276165735624,0.13802987478750367,0.8433878054839562,1,1,1,1,5,retail,0
82.5311201376071,7,2.8943421819693564,0.5425908956656776,0.8152365276904441,0,0,1,1,1,retail,0
220.06689426312462,8,24.2580609011917,0.7001568297749665,1.3545365569766412,0,1,0,1,4,travel,0
33.873082759517025,13,6.139706608880999,1.7201142091120871,1.0366636491728805,1,1,1,1,3,restaurant,0
88.02696714057375,1,315.18111342171915,114.97680590501558,3.921913369669891,0,0,0,1,14,entertainment,1
193.8373548047201,10,30.10837912254074,0.1129545921907059,0.4716142699901531,1,1,0,1,1,travel,0
55.05911599578957,21,0.276668732384976,4.794368292780183,0.481464088473354,1,1,1,1,3,travel,0
537.5651329219017,15,4.2506738318662505,2.795953551224342,0.6884615191639483,1,1,0,0,4,grocery,0
204.5975486276501,13,46.25218870714352,6.105802709840672,1.5725010451138486,1,1,1,1,2,retail,0
30.135694085253128,18,24.04362279839733,29.279453095248215,0.9408258963308251,1,1,1,0,2,grocery,0
13.151780082243945,18,7.751263299420412,0.1,1.0042469490870631,1,1,1,0,4,grocery,0
335.2247630945901,12,2.4650229364886966,5.415743182164576,1.6653922427888048,0,1,1,1,2,restaurant,0
3.2928674639207256,15,17.21656405180869,0.3756005904536686,1.3452185312942169,0,1,0,0,3,entertainment,0
220.95373180103752,22,2.3193310597084666,0.16902670386502844,0.8361532139573435,0,0,0,0,3,grocery,0
34.67334968605411,20,2.231567882060212,21.286819595220187,0.7991914204180813,1,1,1,0,4,grocery,0
5.793778517894759,9,15.429473676508664,2.2578538251370297,0.9644258079215414,1,1,1,0,3,retail,0
264.60439835746934,8,1.3336166809515615,3.15556553731698,1.1546819207546433,1,1,0,0,4,grocery,0
325.5785629893633,4,21.497623549362082,21.31304282400478,1.9855216544411154,0,0,0,0,12,online,1
15.425762291084173,14,9.882086197185542,6.940096216047533,1.0417891972377091,0,1,1,0,2,grocery,0
55.185502593288085,19,21.52823782520736,1.5910537152109319,1.2292723269737067,1,0,1,0,4,retail,0
63.99863683362397,15,1.3273700744904153,0.7450877725981953,0.9605198278680686,0,1,1,0,3,restaurant,0
58.387440771769725,9,13.666350150746148,0.8478191272527551,0.9376287671435797,1,1,1,1,5,entertainment,0
36.76611628425177,22,23.688865820781277,0.7975375555276982,1.367234169917932,1,1,0,0,2,retail,0
34.526724712030536,12,7.572975526581435,30.471742896365647,1.5531532396967127,1,0,1,0,3,grocery,0
189.23096809680595,12,5.396285138620661,3.0156302744228873,1.2383080485875109,1,1,1,0,2,grocery,0
184.37231763266553,0,49.76984159141318,7.811844248733384,5.146964941181199,0,0,0,1,7,travel,1
56.07641418949471,10,5.204210008203045,6.9544716577585,0.5498004669942249,0,1,1,1,2,grocery,0
26.23605234899172,12,2.7726280831649857,0.1726457931922343,1.0811875821809502,1,0,1,0,1,online,0
185.22056984462833,15,3.4145854961330437,1.288362802902208,1.3551256151503241,1,1,1,0,5,grocery,0
151.40175168531877,22,89.09215258170947,40.250742177109174,3.7723702028275716,0,0,0,1,9,travel,1
116.60202072891663,10,6.919391089145664,9.998213943001797,0.9334324370458777,1,0,1,0,4,retail,0
46.749953592318015,7,11.506874675678404,6.253453909837478,0.68868219763931,1,1,1,1,3,restaurant,0
49.88695786265908,18,3.71831467863454,2.253248830690789,0.9538896612884532,1,1,1,0,5,retail,0
97.08506672116317,1,22.2300880510426,21.976381984470432,2.5496574583668625,0,0,0,1,3,travel,1
155.44191549578198,9,14.61609157996236,1.223217695475414,1.0236584923522971,0,0,1,0,1,restaurant,0
40.02803920291164,9,7.616030405665239,3.6881093831121037,1.2070070432225712,1,1,1,0,2,grocery,0
46.728175540387284,14,3.608191519784235,2.0785789174403146,1.3698010605344397,1,1,0,0,4,retail,0
2.7286031886270345,13,8.41817030655847,3.708291457784871,0.14774723894129027,1,1,1,0,4,travel,0
156.11759794085123,7,10.328090225601747,3.7286922382136485,1.45393364616974,1,1,1,0,2,entertainment,0
29.416454986503147,16,18.411152667816857,1.9108518277570032,1.355893464475485,1,0,1,0,1,retail,0
298.63765117137467,7,10.422703069760315,2.777063921442287,1.215378888425061,0,1,0,0,3,retail,0
7.142219414759462,12,7.5083424153787535,16.62512853135267,1.321072634422748,1,1,1,0,3,restaurant,0
309.4593933275913,20,0.8637249445295192,4.790941785018031,1.2529268494638488,1,1,1,0,3,restaurant,0
15.625615809915669,7,21.374988560627358,2.1504679855857054,0.955410724004888,1,1,0,0,5,entertainment,0
28.90279247674286,22,11.647265102039535,0.7545127629638637,1.016412333109358,1,1,0,0,2,travel,0
61.30817206184958,5,112.51908304816409,17.702513108997326,2.454284909344863,0,0,0,1,14,entertainment,1
111.28141517824591,9,6.039530071141632,11.20273998979804,0.9803028318348717,1,1,1,0,5,grocery,0
6.7964723986738935,9,10.959950023449125,0.463431150295103,1.4932405850151578,1,1,1,0,1,travel,0
158.34964147816288,15,12.474119539222334,1.4937663359404345,1.126985481191376,0,1,1,1,2,grocery,0
13.36940883279112,12,19.45735818619059,1.200934721954673,0.6027166877694048,1,1,1,1,5,restaurant,0
132.65499757868898,7,2.5988310366481815,4.494894245918919,1.0645663971563293,1,1,1,0,2,grocery,0
102.86690918235549,10,5.312194156056069,3.1145804556452212,0.7026433804221616,0,0,1,0,5,online,0
18.004468088190873,15,1.1000542731245515,1.702439413166349,0.9111489515003086,1,1,1,0,2,online,0
47.83048588764366,11,0.1785029591950907,3.3231931906389116,1.273340757658768,0,1,1,0,4,retail,0
67.49708451089144,9,2.266110679182645,2.9215646141896405,0.6688823098326824,1,1,1,1,3,retail,0
227.40754444222728,20,12.349028840261642,2.5054561914719438,1.0280636263234881,1,1,0,1,1,restaurant,0
90.28047463853375,12,8.026577085846608,3.2048968363861894,0.8337507187753598,1,0,0,0,4,retail,0
66.73029370797553,9,5.577812422243666,1.4742018840025786,0.9504613958687862,0,0,1,0,5,grocery,0
3.3974478757147364,21,6.481855288629332,1.0647154284317502,1.1295568602275088,1,1,1,1,4,grocery,0
73.90831353747993,17,0.7141353608842265,4.652939131370661,1.2994262938119616,1,1,1,0,4,grocery,0
125.35270436497225,18,12.403165145041896,4.946242679493509,1.0439739029605288,1,1,1,0,5,retail,0
19.356822159403997,20,13.572571817640707,4.448037005662422,1.1709023737655737,0,1,1,0,3,grocery,0
169.56418761718535,18,12.688304811195154,4.791421843099074,1.4166243136145773,0,1,0,0,1,restaurant,0
68.77438388085324,16,0.1,0.1,0.7661403959746145,0,0,1,1,2,entertainment,0
21.25619996989229,6,22.50184967516718,3.198421221114731,0.9075392095735255,1,1,1,0,5,restaurant,0
126.42501278084882,3,126.20594864529211,1.0,4.349570353204449,0,0,0,0,12,travel,1
43.54057141548401,20,2.3842226730552407,6.238069488239917,1.0199919406174194,0,1,1,0,2,grocery,0
242.42988330520052,11,6.767756289604906,2.487056382140311,0.9348693678659937,1,0,1,0,3,grocery,0
5.165325625865176,18,1.3342162108068742,3.144514242277243,0.5512496838673014,1,1,0,0,1,grocery,0
76.03232156730982,13,25.358621529110717,5.195586908421638,0.9831453077870008,0,1,1,0,2,retail,0
55.913185728107344,20,13.039500530673855,0.15067347747194923,0.5908746585084603,0,1,1,0,5,retail,0
13.279000831956369,9,10.304610598282352,0.6131102658290299,1.140981669944762,1,1,1,0,1,online,0
140.66172903493418,4,202.12786043524446,6.637726129216176,4.459697931836253,0,0,0,0,3,travel,1
59.17430710218136,20,27.23808914549437,14.21491535364543,1.3453067134603223,1,1,1,0,3,entertainment,0
21.241042992156395,17,38.84487704001423,0.2660447375991269,0.6790667399217793,1,0,1,0,3,grocery,0
249.02389800033643,11,6.761998877523027,6.667594751025517,0.939660285966079,0,1,0,0,5,restaurant,0
4.76201486011394,22,1.6107124400663322,1.3850048393550987,1.2894947562389834,1,1,1,1,2,restaurant,0
62.00799215729376,17,5.27598379768639,4.617676918086612,0.9735805636476456,0,1,0,0,3,entertainment,0
19.80723665158377,22,11.29130157961992,0.7088503346634613,0.6756795404636782,1,1,0,0,4,retail,0
103.91040274980755,8,13.201856951907114,8.572828962590076,1.2277832070994332,0,1,1,1,4,restaurant,0
237.89502348055447,12,5.211655855831133,8.43749723695418,0.7375056833954765,1,1,1,1,3,restaurant,0
40.08106690282461,17,0.3808164867776328,8.731482889907893,0.8411680040760856,1,1,1,0,1,grocery,0
214.5256018291923,15,2.157086937906523,12.196250833720867,1.8307343489943277,0,1,1,0,5,entertainment,0
29.623616584470657,22,1.6322538300976723,7.510772648244126,0.389991033008495,0,1,0,1,3,retail,0
35.03354652752932,7,18.538123070184845,19.13042022050104,0.7177083032440987,0,1,1,0,5,online,0
37.09485204378376,14,0.5193649146515821,0.5500681369867181,0.9391454846188698,1,1,1,1,5,retail,0
3.1789605289774245,19,9.944499952164378,5.3731562531999275,0.8955992138357477,1,1,0,0,4,grocery,0
262.3284141326946,21,3.8473888751188223,4.118186797505319,1.0051767465732444,1,1,1,0,4,grocery,0
161.14966613190694,20,36.73916629893772,2.544267763380276,1.1176247925715104,0,1,1,0,1,entertainment,0
138.77842783037292,14,3.5977997865684967,6.778290092086668,1.1684416706333904,1,0,1,0,3,retail,0
66.60603436810506,10,3.541975766856314,6.926450975862481,0.8447628414758772,1,1,1,1,3,travel,0
29.096324300570537,7,3.321089352334198,3.437843870935745,0.6457590755058648,1,0,0,0,2,grocery,0
1.0,7,35.99726007558791,0.8720825725767444,0.8410828280935007,1,1,1,0,5,travel,0
179.49512989470063,11,23.661708365085993,0.1,1.377999582362944,1,1,1,0,2,entertainment,0
14.956900158193314,12,0.8511314020370784,10.47599679181867,1.2790895065228736,0,1,0,0,4,grocery,0
253.55176036815323,9,8.98709544181396,11.384424552087594,0.9164028398565889,1,1,1,0,4,retail,0
257.0931948230018,9,5.427863474731014,11.688123885425412,1.3035046488156439,0,1,1,0,5,restaurant,0
3.8051079805126835,9,9.158938634946152,1.5612426059418951,1.0511449507588726,0,1,0,1,4,grocery,0
10.732793713593159,8,18.17690188116297,5.065653605211244,0.9345349590808565,0,1,1,0,1,online,0
31.673913658157858,14,9.749800953419628,14.659944409676937,0.5639114374382259,1,1,1,0,3,grocery,0
167.7762133835466,18,2.583805375088191,3.1489396345668847,0.9848993094815629,1,1,1,0,3,retail,0
23.93944725986962,7,1.0324538328489206,3.551660308175611,1.402608178236043,1,0,1,1,5,restaurant,0
42.26255799061381,22,19.14823998659145,5.170149189009297,1.3596119271356344,1,1,1,0,4,restaurant,0
316.15796534266195,1,149.58395386261574,43.311871374320596,3.207653530180423,0,1,0,1,11,entertainment,1
1.0,11,0.8541019120279201,11.59408338591098,0.8813820376658691,1,1,1,1,4,online,0
55.11156773238227,9,0.1,5.994742660213932,1.4459413962174916,1,1,1,0,3,online,0
186.5569889752943,7,8.887361047288715,9.069671460080137,1.1177768740022465,1,1,1,0,1,retail,0
71.37287037787713,20,4.707256819546025,0.1,0.904974677504411,1,1,0,1,5,retail,0
459.0534652254662,23,68.63233548566868,8.854831645192192,3.8927016809346187,0,0,0,1,13,entertainment,1
183.89739804807567,18,9.911214728203158,4.2509048358152,1.138619203390249,1,1,1,0,4,restaurant,0
63.97761681370774,20,5.609664899972861,2.0110464164642523,0.7320599123384579,0,1,0,0,5,online,0
39.30405537791258,10,9.046357948944294,10.54985344052527,1.0546536216232332,1,1,0,0,5,grocery,0
103.59684503333474,9,0.1562129628165113,1.9180613853664774,0.4226932211805434,0,0,1,1,5,online,0
92.92909157279907,18,15.391893070215698,6.486103136648545,0.5949349818159411,1,1,1,0,4,online,0
86.66424382732205,10,3.7785746451493414,1.0865203004922146,0.5672167628901907,1,1,1,1,1,retail,0
78.61194728515811,16,13.14123984566031,6.1182635145185005,0.850549124444999,1,1,1,0,2,grocery,0
41.71483419834142,15,1.511512094391777,11.627550646294964,0.7617510345747686,1,1,1,0,5,restaurant,0
74.3301454933967,7,2.307062917812933,3.1537895200232184,1.3186958755326215,1,0,1,0,5,travel,0
7.775999659088799,18,6.654965755636643,6.851540880633987,0.4039149353239927,0,1,1,0,3,retail,0
23.262709632701434,11,17.624084976897628,0.8340866838364448,0.7711503176777597,0,0,1,0,5,grocery,0
62.173890535343624,9,16.8476983123951,0.9762241438741825,1.1479825854513726,1,1,1,1,1,restaurant,0
49.34365425575951,10,17.095757327466423,0.9843873053704766,1.5468545352762262,1,1,1,0,3,grocery,0
137.98855622682402,8,28.003709928670233,3.1309403204113306,1.1071803314983137,0,1,1,0,3,restaurant,0
18.79192249452266,6,11.743303523519433,0.1375406396311747,1.1216721996372498,1,1,0,0,1,grocery,0
51.31042977012481,16,18.099837010553316,0.2903890516339531,0.655819947210819,1,1,1,0,2,grocery,0
315.97526330685463,17,1.1267932597639425,3.9789183128626737,1.2283414235013295,1,1,0,0,3,travel,0
42.46062508043022,10,5.514958719663293,9.816027977320719,1.1337464733629459,0,1,1,0,5,retail,0
61.84178457745891,13,52.77376817664738,2.1825624903286496,0.7440342072825268,1,0,0,1,2,retail,0
56.41076467278541,17,8.523909759313034,1.2518983771779242,1.5615073741720709,0,1,1,0,3,retail,0
225.74763228683156,8,11.046195657149823,0.1428853696938392,0.42390202338373373,1,1,1,0,2,retail,0
29.015294090733615,17,2.9097990101066307,5.230428205702551,1.1845766380208416,0,1,1,0,1,grocery,0
30.124810105324077,16,11.80372606553306,5.609216752981901,1.434447092045636,1,1,0,0,3,retail,0
58.94736741566392,18,5.833342312725729,23.941590140549675,0.7197386804726594,0,1,0,0,3,restaurant,0
127.78458320255695,20,1.3095108966480893,1.3540082908604325,0.7800604225825523,1,1,0,0,3,restaurant,0
46.94737033823171,13,15.797224527728828,15.717538574595695,1.0073934766582309,0,0,1,1,3,restaurant,0
87.17327384741426,7,29.224127426117263,2.5916279348658744,1.1362764980761642,1,1,0,0,3,retail,0
1.0,13,14.041611423482582,3.7362468281021477,1.1577069351740334,1,0,0,0,5,grocery,0
39.180353947222784,13,57.22419290090827,0.48987325394725695,1.444139489905296,0,1,1,0,1,entertainment,0
216.3803165774297,12,5.158923287691456,4.071142861326265,1.4194859919782505,1,1,1,0,4,travel,0
8.178255787945831,17,36.233568985611996,4.590072231327756,1.1184135927411898,1,1,1,0,2,retail,0
19.334738537295927,15,8.248365561148585,10.926468710812197,1.6079368393268725,1,1,1,0,3,grocery,0
134.45319131257833,1,367.55436589402797,1.0,2.8815011209418073,0,0,0,1,8,online,1
26.387418071900676,14,4.372974404246556,3.108543953125973,1.051042596429586,1,1,1,0,2,retail,0
127.19770003011507,16,17.169861137709866,0.4488704299180643,1.3364119452831131,1,1,1,0,4,restaurant,0
349.1420374576134,12,28.29482872328309,1.056256868190199,1.278891154906555,0,1,1,0,1,grocery,0
15.856352016680882,12,8.196513452171052,3.7482531747519348,0.9360006540628654,0,1,1,0,4,restaurant,0
6.536413486693592,21,3.4115279950972246,1.2002688528000434,0.7125841870556957,1,1,1,1,2,restaurant,0
74.86901821293918,8,1.4429726740719078,3.724930632062935,0.988243893774695,1,1,0,0,3,grocery,0
72.65052669617303,16,5.9117876597331644,4.905455615565192,1.0252154043139832,1,0,1,0,3,entertainment,0
41.495973337458395,21,1.0945811086955555,2.0284559815920495,1.1847823012844614,0,1,1,0,4,grocery,0
309.40105791305547,3,198.60057141911116,55.80092312173763,3.363286539178524,0,0,0,1,3,retail,1
219.1564458057019,19,3.968301442096833,4.431780104056767,0.8359949917122819,1,1,0,0,1,restaurant,0
75.23202565605631,20,0.1,5.60385717127843,1.0107060096752587,1,0,1,0,1,travel,0
6.6760421684965845,10,3.725063186104563,5.400113262986391,1.1819116834706946,1,1,1,0,2,travel,0
139.84462473167343,9,0.9580821484295303,6.970943868653043,0.6649651712632196,1,1,1,0,3,grocery,0
22.901954403297342,7,21.41766948635056,3.294057181394001,1.2445849232929203,1,1,1,0,2,entertainment,0
62.90566213170318,12,16.331968593550872,10.388069366881503,1.3746135156421082,1,1,1,1,4,retail,0
46.31519342629011,9,0.9992398684470971,32.499215179271,0.7499829433351808,1,1,1,1,5,retail,0
152.59365343076493,17,9.683395997631434,4.4937656897367235,1.1731570399937477,0,1,1,0,2,grocery,0
23.55905156258684,7,15.115100895921543,13.033856881931987,0.739487265890518,1,0,1,0,3,travel,0
2.645353067998857,20,4.093545847611837,3.6051119922752117,1.0719573602657586,1,0,1,0,2,restaurant,0
71.58757746566737,0,60.61456949117523,4.361143482016231,5.327913279500688,0,0,0,0,11,travel,1
77.23275042591703,22,39.45279501190518,8.770069014273282,1.72335977987606,1,1,1,0,1,grocery,0
101.91384041176954,12,11.898415492688914,1.617077739658259,1.345502736149232,1,1,1,0,1,online,0
41.23831925179765,19,9.93714871072856,20.110512092832465,1.0156838254726246,1,1,1,0,5,retail,0
98.31508301249742,19,4.216153870112497,1.800403820207738,0.724688698543257,1,1,1,0,1,retail,0
56.175506116013125,17,3.4917779758554532,3.923136419373416,0.8005326357552637,1,1,1,0,4,retail,0
14.548936403941786,10,9.94897920601922,0.7897293598594113,1.0923988232892545,0,1,1,0,5,grocery,0
27.761822299695762,16,2.611954163995503,6.3991126036740855,0.9704751734215549,0,0,1,0,5,retail,0
67.4241269600991,11,20.30708000866282,8.931497671926053,1.1509803720262943,1,1,0,0,1,retail,0
7.518565843600084,6,4.303823668522184,1.6186078149024141,1.0412246044499862,1,1,1,0,1,grocery,0
5.90513048351373,15,13.071874508762438,4.827972407053856,1.0422333188657582,1,1,0,0,2,grocery,0
107.31976987227667,17,9.411643191607629,6.181793129519452,1.0508640876036124,1,1,1,1,4,grocery,0
20.269420317571445,15,4.704806636055274,2.944621837137962,1.1892337810756368,1,1,1,0,2,entertainment,0
54.31817753871936,13,13.65514537129706,13.88003548338757,1.4155787808361513,1,1,1,0,4,grocery,0
83.4208652762053,6,8.408346100126,5.3096403766857625,1.0731541325463203,1,1,0,0,1,grocery,0
33.51632524788186,19,10.87975169090008,17.90958486022876,1.1581743934033806,1,1,1,0,2,grocery,0
154.24409772071408,16,4.793849044172242,2.2725205848340386,1.6361056160430354,1,1,1,0,1,restaurant,0
42.37234448731062,22,4.552340862169429,6.919526722655695,0.9741998331127609,1,0,1,0,1,retail,0
159.08236573265782,21,1.6097235236696348,1.402271617904691,0.6399252006489711,1,1,1,0,3,grocery,0
9.234090634483067,13,15.95567412652251,0.7062316524975293,0.9311455788818003,1,1,1,0,1,grocery,0
54.225675404283926,17,2.3167530135556986,0.8792507928195501,1.3120511249279592,0,1,1,0,5,retail,0
115.8138503029505,14,89.59101412028268,4.288294093311771,1.4522932023375177,1,1,0,0,5,grocery,0
102.65259599037962,15,3.5484117934838544,3.6662529562071526,1.3108710843626483,1,1,1,0,3,restaurant,0
98.10561795600609,22,0.534322613470598,2.107310064066105,0.5008403929863483,1,1,1,0,2,grocery,0
32.52325078262672,22,22.173541215234142,0.1,0.5020824340083399,1,1,1,0,3,grocery,0
37.86362644461428,15,14.649456086955928,0.7645002882271708,1.1398797151932736,1,1,0,0,2,travel,0
38.3909858949833,22,9.012643279057576,7.9246241252235405,1.1800854953098505,1,1,1,0,2,retail,0
114.43142024614913,18,7.235813465599118,5.788030121065015,0.9913597540900355,1,1,1,1,5,retail,0
327.24498654183105,0,6.883881367640436,40.619642206805814,2.4688009498889762,0,1,0,0,13,online,1
69.70325507263354,17,0.5731866917906923,13.418500267487516,0.7090201475918895,1,0,1,0,1,retail,0
20.356022380228428,14,19.270323273676553,1.6171631679539433,1.4785361255800045,1,0,1,1,3,retail,0
15.55305146250064,13,6.986046634751459,2.056375583068551,0.911847741444893,1,1,0,0,3,restaurant,0
49.16522197091348,9,0.10780706442899585,1.595106105337221,0.6710539298441547,1,1,0,0,3,retail,0
112.08229604162642,5,45.800255765783106,72.23272281005589,6.136529280742268,0,0,0,1,7,online,1
219.83137439028383,11,5.107858730346316,8.589100446632521,1.0256517357460306,1,1,1,0,3,restaurant,0
31.477858123370876,17,27.165709695219824,11.58695385596978,1.2493549128590205,1,1,1,0,2,entertainment,0
46.98535261091217,17,59.455332562422214,3.2059915181203387,1.2806273838468845,1,0,1,0,4,online,0
235.6457266765335,13,26.138466062258665,0.9856362936366578,1.304342412904946,1,0,0,0,3,travel,0
94.81102489621796,22,54.747246727863086,22.70293663386741,2.4760134264986844,0,0,0,0,14,travel,1
1.0,10,3.447257260706231,7.8352577879436485,0.47091091091849724,1,1,1,0,1,retail,0
85.94132555079008,10,21.367522969931024,6.312024195291097,0.8277288499476945,1,1,0,1,5,grocery,0
121.66366181229021,11,21.278653988731058,2.149066549708662,1.5040398992520876,1,1,1,0,2,retail,0
143.31097845859907,16,19.625000325514435,0.21529356335249122,1.552406177817999,0,1,1,0,3,restaurant,0
150.95866910691208,19,0.23215843726419444,1.9035260244943508,0.848486447594979,1,1,0,0,2,grocery,0
4.123930153885491,10,8.679477231508017,0.2199380370043763,1.2210285669618899,0,1,0,0,3,retail,0
121.3215436633959,13,1.8668576722413586,1.0119634061220892,0.8476922726343019,1,1,1,1,5,restaurant,0
5.753550755924901,20,6.582699995159452,2.1308228642423312,0.932636229646203,1,0,1,0,5,retail,0
